url1行範囲,url1テキスト,url2行範囲,url2テキスト,差分行
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+Table 1. Examples of unit of measure from Recommendation No. 20
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,0
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,"+Table 2. Examples of unit of measure from Recommendation No. 21, prefixed with an X"
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,"+<cbc:InvoicedQuantity unitCode=""H87"">10</cbc:InvoicedQuantity> (1)"
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,"+<cbc:InvoicedQuantity unitCode=""XPX"">10</cbc:InvoicedQuantity> (2)"
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,1
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+Code H87 from Recommendation no. 20
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,2
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,"+Code PX, prefixed with an X from Recommendation no. 21 In the subchapters below you find description of selected parts of the transaction. 3.1. Parties"
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,#NAME?
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,+3.1.1. Seller (AccountingSupplierParty)
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, Seller is mandatory information and provided in element cac:AccountingSupplierParty
"-10148,7",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"120,141,063",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-10157,11",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+13079,9",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, 
"-10157,11",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+13079,9",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/, <cac:AccountingSupplierParty>
"-10157,11",https://docs.peppol.eu/poac/jp/pint-jp/bis/,"+13079,9",https://test-docs.peppol.eu/pint/pint-jp/ntr-work-v1/pint-jp-ntr/bis/,     <cac:Party>
