num,GL02,GL02-GL55,date,contra_account,contra_account_name,note,debit_amount,credit_amount,balance
16839,0001-20100307-10-2598-1-5657,0,2010-03-07,111,現金,駐車代,286,0,6639777
16871,0001-20100308-50-2605-1-5671,0,2010-03-08,111,現金,高速代,1143,0,6640920
16879,0001-20100310-11-2608-1-5677,0,2010-03-10,111,現金,ガソリン代,4412,0,6645332
16894,0001-20100310-143-2625-1-5711,0,2010-03-10,111,現金,点検作業料,11905,0,6657237
16970,0001-20100310-78-2616-1-5693,0,2010-03-10,111,現金,ガソリン代,5623,0,6662860
16973,0001-20100310-78-2616-1-5693,3,2010-03-10,111,現金,高速代,1715,0,6664575
17030,0001-20100313-144-2636-1-5733,0,2010-03-13,111,現金,ガソリン代,2382,0,6666957
17033,0001-20100313-144-2636-1-5733,3,2010-03-13,111,現金,ガソリン代,7487,0,6674444
17035,0001-20100313-144-2636-1-5733,5,2010-03-13,111,現金,高速代,7662,0,6682106
17046,0001-20100314-17-2638-1-5737,0,2010-03-14,111,現金,ウォッシャー液,351,0,6682457
17050,0001-20100314-46-2639-1-5739,0,2010-03-14,111,現金,ガソリン代,2341,0,6684798
17053,0001-20100314-46-2639-1-5739,3,2010-03-14,111,現金,ガソリン代,4767,0,6689565
17055,0001-20100314-46-2639-1-5739,5,2010-03-14,111,現金,ガソリン代,4880,0,6694445
17058,0001-20100314-51-2640-1-5741,0,2010-03-14,111,現金,高速代,1505,0,6695950
17061,0001-20100314-51-2640-1-5741,3,2010-03-14,111,現金,高速代,620,0,6696570
17063,0001-20100314-51-2640-1-5741,5,2010-03-14,111,現金,高速代,810,0,6697380
17065,0001-20100314-51-2640-1-5741,7,2010-03-14,111,現金,高速代,1096,0,6698476
17067,0001-20100314-51-2640-1-5741,9,2010-03-14,111,現金,高速代,1096,0,6699572
17069,0001-20100314-51-2640-1-5741,11,2010-03-14,111,現金,高速代,1096,0,6700668
17071,0001-20100314-51-2640-1-5741,13,2010-03-14,111,現金,高速代,953,0,6701621
17080,0001-20100314-82-2642-1-5745,0,2010-03-14,322,未払金,ガソリン代,29910,0,6731531
17173,0001-20100316-148-2658-1-5777,0,2010-03-16,111,現金,ガソリン代,5319,0,6736850
17191,0001-20100317-47-2661-1-5783,0,2010-03-17,111,現金,ガソリン代,2420,0,6739270
17195,0001-20100317-52-2662-1-5785,0,2010-03-17,111,現金,高速代,1096,0,6740366
17198,0001-20100317-52-2662-1-5785,3,2010-03-17,111,現金,高速代,1096,0,6741462
17200,0001-20100317-52-2662-1-5785,5,2010-03-17,111,現金,高速代,1429,0,6742891
17267,0001-20100320-109-2687-1-5835,0,2010-03-20,322,未払金,ガソリン代,75226,0,6818117
17320,0001-20100320-48-2672-1-5805,0,2010-03-20,111,現金,ガソリン代,4099,0,6822216
17324,0001-20100320-53-2673-1-5807,0,2010-03-20,111,現金,高速代,381,0,6822597
17327,0001-20100320-53-2673-1-5807,3,2010-03-20,111,現金,高速代,1000,0,6823597
17329,0001-20100320-53-2673-1-5807,5,2010-03-20,111,現金,高速代,1000,0,6824597
17441,0001-20100322-74-2707-1-5875,0,2010-03-22,111,現金,ガソリン代,6771,0,6831368
17444,0001-20100322-74-2707-1-5875,3,2010-03-22,111,現金,高速代,5143,0,6836511
17455,0001-20100323-12-2713-1-5887,0,2010-03-23,111,現金,ガソリン代,3298,0,6839809
17458,0001-20100323-12-2713-1-5887,3,2010-03-23,111,現金,駐車代,762,0,6840571
17469,0001-20100323-54-2715-1-5891,0,2010-03-23,111,現金,高速代,1810,0,6842381
17472,0001-20100323-54-2715-1-5891,3,2010-03-23,111,現金,高速代,2572,0,6844953
17475,0001-20100323-75-2716-1-5893,0,2010-03-23,111,現金,ガソリン代,5686,0,6850639
17673,0001-20100325-138-2736-1-5933,0,2010-03-25,111,現金,高速代,4351,0,6854990
17676,0001-20100325-138-2736-1-5933,3,2010-03-25,111,現金,ガソリン代,3408,0,6858398
17678,0001-20100325-138-2736-1-5933,5,2010-03-25,111,現金,高速代,5686,0,6864084
17680,0001-20100325-138-2736-1-5933,7,2010-03-25,111,現金,高速代,4287,0,6868371
17682,0001-20100325-138-2736-1-5933,9,2010-03-25,111,現金,高速代,2569,0,6870940
17684,0001-20100325-138-2736-1-5933,11,2010-03-25,111,現金,高速代,1096,0,6872036
17686,0001-20100325-138-2736-1-5933,13,2010-03-25,111,現金,駐車代,3372,0,6875408
17740,0001-20100326-76-2743-1-5947,0,2010-03-26,111,現金,ガソリン代,4961,0,6880369
17743,0001-20100326-76-2743-1-5947,3,2010-03-26,111,現金,駐車代,572,0,6880941
17756,0001-20100327-14-2749-1-5959,0,2010-03-27,111,現金,ガソリン代,2858,0,6883799
17792,0001-20100328-137-2759-1-5979,5,2010-03-28,131,普通預金,高速料,40621,0,6924420
17825,0001-20100329-83-2762-1-5985,0,2010-03-29,111,現金,車両管理費,49048,0,6973468
17843,0001-20100330-155-2765-1-5991,0,2010-03-30,111,現金,ガソリン代,6801,0,6980269
17846,0001-20100330-155-2765-1-5991,3,2010-03-30,111,現金,高速代,1143,0,6981412
18092,0001-20100331-13-2768-1-5997,0,2010-03-31,111,現金,ガソリン代,9524,0,6990936
18183,0001-20100331-15-2769-1-5999,0,2010-03-31,111,現金,洗車代,2858,0,6993794
18228,0001-20100331-49-2772-1-6005,0,2010-03-31,322,未払金,ガソリン代,155686,0,7149480
18231,0001-20100331-49-2772-1-6005,3,2010-03-31,111,現金,ガソリン代,2626,0,7152106
18234,0001-20100331-49-2772-1-6005,6,2010-03-31,111,現金,ガソリン代,5729,0,7157835
18243,0001-20100331-55-2773-1-6007,0,2010-03-31,111,現金,車両管理費,23810,0,7181645
18246,0001-20100331-55-2773-1-6007,3,2010-03-31,111,現金,車両管理費,26667,0,7208312
18248,0001-20100331-55-2773-1-6007,5,2010-03-31,111,現金,高速代,7667,0,7215979
18279,0001-20100331-70-2778-1-6017,5,2010-03-31,131,普通預金,高速料,69824,0,7285803
,,,2010-03,,※※月計※※,高速料,675070,0,7285803
