num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
10402,0001-20091031-120-1615-1-3691,4,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,5670,33759311
10405,0001-20091031-121-1616-1-3693,0,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,327600,33431711
10406,0001-20091031-121-1616-1-3693,1,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,16380,33415331
10408,0001-20091031-121-1616-1-3693,3,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,5847125,27568206
10409,0001-20091031-121-1616-1-3693,4,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,292312,27275894
10411,0001-20091031-121-1616-1-3693,6,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,4278950,22996944
10412,0001-20091031-121-1616-1-3693,7,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,213939,22783005
10414,0001-20091031-121-1616-1-3693,9,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,2873000,19910005
10415,0001-20091031-121-1616-1-3693,10,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,143650,19766355
10417,0001-20091031-121-1616-1-3693,12,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,3165060,16601295
10418,0001-20091031-121-1616-1-3693,13,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,158253,16443042
10420,0001-20091031-121-1616-1-3693,15,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,869400,15573642
10421,0001-20091031-121-1616-1-3693,16,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,43470,15530172
10423,0001-20091031-121-1616-1-3693,18,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,1281600,14248572
10424,0001-20091031-121-1616-1-3693,19,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,64080,14184492
10426,0001-20091031-121-1616-1-3693,21,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,216000,13968492
10427,0001-20091031-121-1616-1-3693,22,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,10800,13957692
10430,0001-20091031-122-1617-1-3695,0,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,3538800,10418892
10431,0001-20091031-122-1617-1-3695,1,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,176940,10241952
10433,0001-20091031-122-1617-1-3695,3,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,1770800,8471152
10434,0001-20091031-122-1617-1-3695,4,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,88540,8382612
10436,0001-20091031-122-1617-1-3695,6,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,1147600,7235012
10437,0001-20091031-122-1617-1-3695,7,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,57380,7177632
10439,0001-20091031-122-1617-1-3695,9,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,151200,7026432
10440,0001-20091031-122-1617-1-3695,10,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,7560,7018872
10443,0001-20091031-123-1618-1-3697,0,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,3502250,3516622
10444,0001-20091031-123-1618-1-3697,1,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,175104,3341518
10446,0001-20091031-123-1618-1-3697,3,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,3062300,279218
10447,0001-20091031-123-1618-1-3697,4,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,153115,126103
10449,0001-20091031-123-1618-1-3697,6,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,3736600,-3610497
10450,0001-20091031-123-1618-1-3697,7,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,186830,-3797327
10452,0001-20091031-123-1618-1-3697,9,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,918800,-4716127
10453,0001-20091031-123-1618-1-3697,10,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,45940,-4762067
10455,0001-20091031-123-1618-1-3697,12,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,120000,-4882067
10456,0001-20091031-123-1618-1-3697,13,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,6000,-4888067
10458,0001-20091031-123-1618-1-3697,15,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,75600,-4963667
10459,0001-20091031-123-1618-1-3697,16,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,3780,-4967447
10462,0001-20091031-124-1619-1-3699,0,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,75600,-5043047
10463,0001-20091031-124-1619-1-3699,1,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,3780,-5046827
10465,0001-20091031-124-1619-1-3699,3,2009-10-31,541,商品仕入高,09年10月1日～09年10月31日分仕入,0,19200,-5066027
10466,0001-20091031-124-1619-1-3699,4,2009-10-31,191,仮払消費税等,09年10月1日～09年10月31日分仕入,0,960,-5066987
10470,0001-20091031-125-1620-1-3701,1,2009-10-31,131,普通預金,09年10月31日伝票No267株式会社　Pole,1241037,0,-3825950
10475,0001-20091031-126-1621-1-3703,1,2009-10-31,301,支払手形,09年10月31日伝票No270小藤丸株式会社,3730512,0,-95438
10478,0001-20091031-127-1622-1-3705,1,2009-10-31,131,普通預金,09年10月31日伝票No272株式会社　サンセット,3447035,0,3351597
10483,0001-20091031-128-1623-1-3707,1,2009-10-31,301,支払手形,09年10月31日伝票No277斉藤産業株式会社,1819272,0,5170869
10486,0001-20091031-129-1624-1-3709,1,2009-10-31,301,支払手形,09年10月31日伝票No280鈴木販売株式会社,3051222,0,8222091
10489,0001-20091031-130-1625-1-3711,1,2009-10-31,131,普通預金,09年10月31日伝票No281株式会社　有江,316537,0,8538628
10494,0001-20091031-131-1626-1-3713,1,2009-10-31,131,普通預金,09年10月31日伝票No283ナカムラ産業株式会社,1317476,0,9856104
10499,0001-20091031-132-1627-1-3715,1,2009-10-31,131,普通預金,09年10月31日伝票No284合同会社　ウェスト,2868702,0,12724806
10504,0001-20091031-133-1628-1-3717,1,2009-10-31,131,普通預金,09年10月31日伝票No287株式会社　はなまる商事,1178376,0,13903182
,,,2009-10,,※※月計※※,,37483187,38995768,
10858,0001-20091110-87-1676-1-3813,1,2009-11-10,152,売掛金,09年11月10日伝票No356株式会社　チェック,369635,0,14272817
10880,0001-20091110-91-1680-1-3821,1,2009-11-10,301,支払手形,09年11月10日伝票No289株式会社　チェック,2953678,0,17226495
10883,0001-20091110-92-1681-1-3823,1,2009-11-10,131,普通預金,09年11月10日伝票No291株式会社　山下,414892,0,17641387
10970,0001-20091115-100-1717-1-3895,1,2009-11-15,131,普通預金,09年11月15日伝票No292株式会社　Y2,5934799,0,23576186
11143,0001-20091120-104-1748-1-3957,1,2009-11-20,131,普通預金,09年11月20日伝票No294株式会社　アタッチ,964740,0,24540926
11148,0001-20091120-105-1749-1-3959,1,2009-11-20,131,普通預金,09年11月20日伝票No296株式会社　ハナダ,3484984,0,28025910
11153,0001-20091120-106-1750-1-3961,1,2009-11-20,131,普通預金,09年11月20日伝票No297株式会社　まつむら,4492889,0,32518799
11871,0001-20091130-122-1851-1-4163,0,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,175152,32343647
11872,0001-20091130-122-1851-1-4163,1,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,8756,32334891
11874,0001-20091130-122-1851-1-4163,3,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,24480,32310411
11875,0001-20091130-122-1851-1-4163,4,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,1224,32309187
11878,0001-20091130-123-1852-1-4165,0,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,413088,31896099
11879,0001-20091130-123-1852-1-4165,1,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,20654,31875445
11881,0001-20091130-123-1852-1-4165,3,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,6938727,24936718
11882,0001-20091130-123-1852-1-4165,4,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,346887,24589831
11884,0001-20091130-123-1852-1-4165,6,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,5034304,19555527
11885,0001-20091130-123-1852-1-4165,7,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,251705,19303822
11887,0001-20091130-123-1852-1-4165,9,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,3690912,15612910
11888,0001-20091130-123-1852-1-4165,10,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,184522,15428388
11890,0001-20091130-123-1852-1-4165,12,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,3883440,11544948
11891,0001-20091130-123-1852-1-4165,13,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,194146,11350802
11893,0001-20091130-123-1852-1-4165,15,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,1716832,9633970
11894,0001-20091130-123-1852-1-4165,16,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,85819,9548151
11896,0001-20091130-123-1852-1-4165,18,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,307584,9240567
11897,0001-20091130-123-1852-1-4165,19,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,15376,9225191
11899,0001-20091130-123-1852-1-4165,21,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,171360,9053831
11900,0001-20091130-123-1852-1-4165,22,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,8568,9045263
11903,0001-20091130-124-1853-1-4167,0,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,4378408,4666855
11904,0001-20091130-124-1853-1-4167,1,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,218895,4447960
11906,0001-20091130-124-1853-1-4167,3,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,2118816,2329144
11907,0001-20091130-124-1853-1-4167,4,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,105923,2223221
11909,0001-20091130-124-1853-1-4167,6,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,1469592,753629
11910,0001-20091130-124-1853-1-4167,7,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,73467,680162
11912,0001-20091130-124-1853-1-4167,9,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,48960,631202
11913,0001-20091130-124-1853-1-4167,10,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,2448,628754
11915,0001-20091130-124-1853-1-4167,12,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,98256,530498
11916,0001-20091130-124-1853-1-4167,13,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,4912,525586
11919,0001-20091130-125-1854-1-4169,0,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,3611296,-3085710
11920,0001-20091130-125-1854-1-4169,1,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,180537,-3266247
11922,0001-20091130-125-1854-1-4169,3,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,3850720,-7116967
11923,0001-20091130-125-1854-1-4169,4,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,192524,-7309491
11925,0001-20091130-125-1854-1-4169,6,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,4664568,-11974059
11926,0001-20091130-125-1854-1-4169,7,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,233210,-12207269
11928,0001-20091130-125-1854-1-4169,9,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,478464,-12685733
11929,0001-20091130-125-1854-1-4169,10,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,23918,-12709651
11931,0001-20091130-125-1854-1-4169,12,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,1100536,-13810187
11932,0001-20091130-125-1854-1-4169,13,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,55019,-13865206
11934,0001-20091130-125-1854-1-4169,15,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,97920,-13963126
11935,0001-20091130-125-1854-1-4169,16,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,4896,-13968022
11938,0001-20091130-126-1855-1-4171,0,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,44064,-14012086
11939,0001-20091130-126-1855-1-4171,1,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,2203,-14014289
11941,0001-20091130-126-1855-1-4171,3,2009-11-30,541,商品仕入高,09年11月1日～09年11月30日分仕入,0,192240,-14206529
11942,0001-20091130-126-1855-1-4171,4,2009-11-30,191,仮払消費税等,09年11月1日～09年11月30日分仕入,0,9610,-14216139
11946,0001-20091130-127-1856-1-4173,1,2009-11-30,301,支払手形,09年11月30日伝票No288小藤丸株式会社,3923430,0,-10292709
11949,0001-20091130-128-1857-1-4175,1,2009-11-30,131,普通預金,09年11月30日伝票No290株式会社　サンセット,3715740,0,-6576969
11954,0001-20091130-129-1858-1-4177,1,2009-11-30,301,支払手形,09年11月30日伝票No293斉藤産業株式会社,1859340,0,-4717629
11957,0001-20091130-130-1859-1-4179,1,2009-11-30,301,支払手形,09年11月30日伝票No295鈴木販売株式会社,3215415,0,-1502214
11960,0001-20091130-131-1860-1-4181,1,2009-11-30,131,普通預金,09年11月30日伝票No298株式会社　有江,343980,0,-1158234
11965,0001-20091130-132-1861-1-4183,1,2009-11-30,131,普通預金,09年11月30日伝票No299株式会社　Pole,1349460,0,191226
11970,0001-20091130-133-1862-1-4185,1,2009-11-30,131,普通預金,09年11月30日伝票No300ナカムラ産業株式会社,1317476,0,1508702
11975,0001-20091130-134-1863-1-4187,1,2009-11-30,131,普通預金,09年11月30日伝票No301合同会社　ウェスト,3016650,0,4525352
11980,0001-20091130-135-1864-1-4189,1,2009-11-30,131,普通預金,09年11月30日伝票No302株式会社　はなまる商事,1204980,0,5730332
,,,2009-11,,※※月計※※,,38562088,46734938,
12298,0001-20091210-102-1917-1-4295,1,2009-12-10,301,支払手形,09年12月10日伝票No303株式会社　チェック,2823907,0,8554239
12304,0001-20091210-103-1918-1-4297,4,2009-12-10,131,普通預金,09年12月10日伝票No304株式会社　山下,423360,0,8977599
12403,0001-20091210-98-1913-1-4287,1,2009-12-10,152,売掛金,09年12月10日伝票No383株式会社　チェック,1253679,0,10231278
12523,0001-20091215-110-1945-1-4351,1,2009-12-15,131,普通預金,09年12月15日伝票No305株式会社　Y2,6139437,0,16370715
12697,0001-20091220-114-1986-1-4433,1,2009-12-20,121,当座預金,09年12月20日伝票No306株式会社　アタッチ,1155555,0,17526270
12702,0001-20091220-115-1987-1-4435,1,2009-12-20,131,普通預金,09年12月20日伝票No307株式会社　ハナダ,3677354,0,21203624
12707,0001-20091220-116-1988-1-4437,1,2009-12-20,131,普通預金,09年12月20日伝票No308株式会社　まつむら,5286009,0,26489633
13553,0001-20091231-132-2096-1-4653,0,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,97920,26391713
13554,0001-20091231-132-2096-1-4653,1,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,4896,26386817
13556,0001-20091231-132-2096-1-4653,3,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,346032,26040785
13557,0001-20091231-132-2096-1-4653,4,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,17299,26023486
13560,0001-20091231-133-2097-1-4655,0,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,4352952,21670534
13561,0001-20091231-133-2097-1-4655,1,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,217617,21452917
13563,0001-20091231-133-2097-1-4655,3,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,4791952,16660965
13564,0001-20091231-133-2097-1-4655,4,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,239567,16421398
13566,0001-20091231-133-2097-1-4655,6,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,1971296,14450102
13567,0001-20091231-133-2097-1-4655,7,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,98539,14351563
13569,0001-20091231-133-2097-1-4655,9,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,10308283,4043280
13570,0001-20091231-133-2097-1-4655,10,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,515329,3527951
13572,0001-20091231-133-2097-1-4655,12,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,7979172,-4451221
13573,0001-20091231-133-2097-1-4655,13,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,398937,-4850158
13575,0001-20091231-133-2097-1-4655,15,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,1033824,-5883982
13576,0001-20091231-133-2097-1-4655,16,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,51681,-5935663
13578,0001-20091231-133-2097-1-4655,18,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,627576,-6563239
13579,0001-20091231-133-2097-1-4655,19,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,31378,-6594617
13581,0001-20091231-133-2097-1-4655,21,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,239904,-6834521
13582,0001-20091231-133-2097-1-4655,22,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,11995,-6846516
13585,0001-20091231-134-2098-1-4657,0,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,2759200,-9605716
13586,0001-20091231-134-2098-1-4657,1,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,137927,-9743643
13588,0001-20091231-134-2098-1-4657,3,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,1752984,-11496627
13589,0001-20091231-134-2098-1-4657,4,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,87633,-11584260
13591,0001-20091231-134-2098-1-4657,6,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,6592824,-18177084
13592,0001-20091231-134-2098-1-4657,7,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,329589,-18506673
13594,0001-20091231-134-2098-1-4657,9,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,175152,-18681825
13595,0001-20091231-134-2098-1-4657,10,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,8756,-18690581
13597,0001-20091231-134-2098-1-4657,12,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,24480,-18715061
13598,0001-20091231-134-2098-1-4657,13,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,1224,-18716285
13601,0001-20091231-135-2099-1-4659,0,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,6001736,-24718021
13602,0001-20091231-135-2099-1-4659,1,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,300066,-25018087
13604,0001-20091231-135-2099-1-4659,3,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,1431480,-26449567
13605,0001-20091231-135-2099-1-4659,4,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,71556,-26521123
13607,0001-20091231-135-2099-1-4659,6,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,5522512,-32043635
13608,0001-20091231-135-2099-1-4659,7,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,276081,-32319716
13610,0001-20091231-135-2099-1-4659,9,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,6564800,-38884516
13611,0001-20091231-135-2099-1-4659,10,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,328204,-39212720
13613,0001-20091231-135-2099-1-4659,12,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,97920,-39310640
13614,0001-20091231-135-2099-1-4659,13,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,4896,-39315536
13616,0001-20091231-135-2099-1-4659,15,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,175152,-39490688
13617,0001-20091231-135-2099-1-4659,16,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,8756,-39499444
13620,0001-20091231-136-2100-1-4661,0,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,73440,-39572884
13621,0001-20091231-136-2100-1-4661,1,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,3672,-39576556
13623,0001-20091231-136-2100-1-4661,3,2009-12-31,541,商品仕入高,09年12月1日～09年12月31日分仕入,0,76896,-39653452
13624,0001-20091231-136-2100-1-4661,4,2009-12-31,191,仮払消費税等,09年12月1日～09年12月31日分仕入,0,3844,-39657296
13628,0001-20091231-137-2101-1-4663,1,2009-12-31,131,普通預金,09年12月31日伝票No309株式会社　Pole,1314268,0,-38343028
13633,0001-20091231-138-2102-1-4665,1,2009-12-31,301,支払手形,09年12月31日伝票No310小藤丸株式会社,4897778,0,-33445250
13636,0001-20091231-139-2103-1-4667,1,2009-12-31,131,普通預金,09年12月31日伝票No311株式会社　サンセット,4597303,0,-28847947
13641,0001-20091231-140-2104-1-4669,1,2009-12-31,301,支払手形,09年12月31日伝票No312斉藤産業株式会社,2224739,0,-26623208
13644,0001-20091231-141-2105-1-4671,1,2009-12-31,301,支払手形,09年12月31日伝票No313鈴木販売株式会社,3791833,0,-22831375
13651,0001-20091231-142-2106-1-4673,1,2009-12-31,131,普通預金,09年12月31日伝票No314株式会社　有江,433742,0,-22397633
13656,0001-20091231-143-2107-1-4675,1,2009-12-31,131,普通預金,09年12月31日伝票No315ナカムラ産業株式会社,1345680,0,-21051953
13661,0001-20091231-144-2108-1-4677,1,2009-12-31,131,普通預金,09年12月31日伝票No316合同会社　ウェスト,3875434,0,-17176519
13666,0001-20091231-145-2109-1-4679,1,2009-12-31,131,普通預金,09年12月31日伝票No317株式会社　はなまる商事,1543059,0,-15633460
,,,2009-12,,※※月計※※,,44783137,66146929,
13949,0001-20100110-89-2148-1-4757,1,2010-01-10,152,売掛金,10年1月10日伝票No409株式会社　チェック,1038562,0,-14594898
13971,0001-20100110-93-2152-1-4765,1,2010-01-10,301,支払手形,10年1月10日伝票No318株式会社　チェック,3992957,0,-10601941
13974,0001-20100110-94-2153-1-4767,1,2010-01-10,131,普通預金,10年1月10日伝票No319株式会社　山下,406123,0,-10195818
14111,0001-20100115-101-2191-1-4843,1,2010-01-15,131,普通預金,10年1月15日伝票No320株式会社　Y2,7285614,0,-2910204
14281,0001-20100120-105-2230-1-4921,1,2010-01-20,121,当座預金,10年1月20日伝票No321株式会社　アタッチ,1503036,0,-1407168
14286,0001-20100120-106-2231-1-4923,1,2010-01-20,131,普通預金,10年1月20日伝票No322株式会社　ハナダ,4043244,0,2636076
14291,0001-20100120-107-2232-1-4925,1,2010-01-20,301,支払手形,10年1月20日伝票No323株式会社　まつむら,8378109,0,11014185
15038,0001-20100131-123-2328-1-5117,0,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,73440,10940745
15039,0001-20100131-123-2328-1-5117,1,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,3672,10937073
15041,0001-20100131-123-2328-1-5117,3,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,17088,10919985
15042,0001-20100131-123-2328-1-5117,4,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,854,10919131
15045,0001-20100131-124-2329-1-5119,0,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,4137456,6781675
15046,0001-20100131-124-2329-1-5119,1,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,206847,6574828
15048,0001-20100131-124-2329-1-5119,3,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,4548576,2026252
15049,0001-20100131-124-2329-1-5119,4,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,227400,1798852
15051,0001-20100131-124-2329-1-5119,6,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,1818448,-19596
15052,0001-20100131-124-2329-1-5119,7,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,90899,-110495
15054,0001-20100131-124-2329-1-5119,9,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,8026163,-8136658
15055,0001-20100131-124-2329-1-5119,10,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,401248,-8537906
15057,0001-20100131-124-2329-1-5119,12,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,5761860,-14299766
15058,0001-20100131-124-2329-1-5119,13,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,288083,-14587849
15060,0001-20100131-124-2329-1-5119,15,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,1021008,-15608857
15061,0001-20100131-124-2329-1-5119,16,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,51040,-15659897
15063,0001-20100131-124-2329-1-5119,18,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,122400,-15782297
15064,0001-20100131-124-2329-1-5119,19,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,6120,-15788417
15066,0001-20100131-124-2329-1-5119,21,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,492528,-16280945
15067,0001-20100131-124-2329-1-5119,22,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,24626,-16305571
15070,0001-20100131-125-2330-1-5121,0,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,2496032,-18801603
15071,0001-20100131-125-2330-1-5121,1,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,124781,-18926384
15073,0001-20100131-125-2330-1-5121,3,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,1612296,-20538680
15074,0001-20100131-125-2330-1-5121,4,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,80599,-20619279
15076,0001-20100131-125-2330-1-5121,6,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,5005784,-25625063
15077,0001-20100131-125-2330-1-5121,7,2010-01-31,191,仮払消費税等,10年1月1日～10年1月31日分仕入,0,250257,-25875320
15079,0001-20100131-125-2330-1-5121,9,2010-01-31,541,商品仕入高,10年1月1日～10年1月31日分仕入,0,73440,-25948760
